combo_id,formula_id,region,assumed_region,form,variant,margin_pct,margin_raw,margin_encoding,volatile,family,subfamily,taxonomy_source,n_lines,weight_total,w_direct,w_proxy,w_unclassified,w_fixed,indexed_pct,priceable_pct,indexed_priceable_pct,coverage_tier,loadable,db_region,basis_currency,basis_incoterm,basis_named_place
F10-EHT-PWD·EU,F10-EHT-PWD,EU,False,Powder,,15.0,15,percent,False,Fine Chemicals & Actives,UV absorbers,combo,7,100.0,15.0,70.0,0.0,15.0,85.0,85.0,100.0,P3,True,,,,
F10-EHT-PWD·CN,F10-EHT-PWD,CN,False,Powder,,15.0,15,percent,False,Fine Chemicals & Actives,UV absorbers,combo,7,100.0,15.0,70.0,0.0,15.0,85.0,85.0,100.0,P3,True,,,,
F23-BCAR-PWD·EU,F23-BCAR-PWD,EU,False,Powder/beadlet,,20.0,20,percent,False,Fine Chemicals & Actives,Carotenoid pigments,combo,5,100.0,20.0,60.0,0.0,20.0,80.0,80.0,100.0,P3,True,,,,
F23-BCAR-PWD·CN,F23-BCAR-PWD,CN,False,Powder/beadlet,,20.0,20,percent,False,Fine Chemicals & Actives,Carotenoid pigments,combo,5,100.0,20.0,60.0,0.0,20.0,80.0,80.0,100.0,P3,True,,,,
F23-BCAR-PWD·NA,F23-BCAR-PWD,NA,False,Powder/beadlet,,20.0,20,percent,False,Fine Chemicals & Actives,Carotenoid pigments,combo,5,100.0,20.0,60.0,0.0,20.0,80.0,80.0,100.0,P3,True,,,,
F23-ASTA-PWD·EU,F23-ASTA-PWD,EU,False,Beadlet (8-10% active),,25.0,25,percent,False,Fine Chemicals & Actives,Carotenoid pigments,combo,6,100.0,20.0,65.0,0.0,15.0,85.0,85.0,100.0,P3,True,,,,
F23-ASTA-PWD·NA,F23-ASTA-PWD,NA,False,Beadlet (8-10% active),,25.0,25,percent,False,Fine Chemicals & Actives,Carotenoid pigments,combo,6,100.0,20.0,65.0,0.0,15.0,85.0,85.0,100.0,P3,True,,,,
F23-ASTA-PWD·APAC,F23-ASTA-PWD,APAC,False,Beadlet (8-10% active),,25.0,25,percent,False,Fine Chemicals & Actives,Carotenoid pigments,combo,6,100.0,20.0,65.0,0.0,15.0,85.0,85.0,100.0,P3,True,,,,
F23-HYD3-PWD·EU,F23-HYD3-PWD,EU,False,Crystalline powder in premix/oil,,30.0,30,percent,False,Fine Chemicals & Actives,Vitamins synthetic,combo,5,100.0,15.0,0.0,0.0,85.0,15.0,15.0,100.0,P1,True,,,,
F23-HYD3-PWD·NA,F23-HYD3-PWD,NA,False,Crystalline powder in premix/oil,,30.0,30,percent,False,Fine Chemicals & Actives,Vitamins synthetic,combo,5,100.0,15.0,0.0,0.0,85.0,15.0,15.0,100.0,P1,True,,,,
F23-VITK3-PWD·EU,F23-VITK3-PWD,EU,False,Crystalline powder,,20.0,20,percent,False,Fine Chemicals & Actives,Vitamins synthetic,combo,6,100.0,15.0,35.0,0.0,50.0,50.0,50.0,100.0,P3,True,,,,
F23-VITK3-PWD·CN,F23-VITK3-PWD,CN,False,Crystalline powder,,20.0,20,percent,False,Fine Chemicals & Actives,Vitamins synthetic,combo,6,100.0,15.0,35.0,0.0,50.0,50.0,15.0,30.0,P3,False,,,,
F23-VITB6-PWD·EU,F23-VITB6-PWD,EU,False,White crystalline powder,,20.0,20,percent,False,Fine Chemicals & Actives,Vitamins synthetic,combo,7,100.0,14.0,66.0,0.0,20.0,80.0,67.0,83.8,P3,False,,,,
F23-VITB6-PWD·CN,F23-VITB6-PWD,CN,False,White crystalline powder,,20.0,20,percent,False,Fine Chemicals & Actives,Vitamins synthetic,combo,7,100.0,14.0,66.0,0.0,20.0,80.0,67.0,83.8,P3,False,,,,
OLE-IPM-LIQ·EU,OLE-IPM-LIQ,EU,False,Liquid,,16.0,16,percent,False,Oleochemicals,Oleochemical esters,combo,5,100.0,15.0,75.0,0.0,10.0,90.0,45.0,50.0,P3,False,,,,
OLE-IPM-LIQ·NA,OLE-IPM-LIQ,NA,False,Liquid,,16.0,16,percent,False,Oleochemicals,Oleochemical esters,combo,5,100.0,15.0,75.0,0.0,10.0,90.0,45.0,50.0,P3,False,,,,
OLE-IPM-LIQ·APAC,OLE-IPM-LIQ,APAC,False,Liquid,,16.0,16,percent,False,Oleochemicals,Oleochemical esters,combo,5,100.0,15.0,75.0,0.0,10.0,90.0,45.0,50.0,P3,False,,,,
OLE-IPM-LIQ·CN,OLE-IPM-LIQ,CN,False,Liquid,,16.0,16,percent,False,Oleochemicals,Oleochemical esters,combo,5,100.0,15.0,75.0,0.0,10.0,90.0,45.0,50.0,P3,False,,,,
OLE-CCT-LIQ·EU,OLE-CCT-LIQ,EU,False,Liquid,,18.0,18,percent,False,Oleochemicals,Oleochemical esters,combo,5,100.0,15.0,40.0,0.0,45.0,55.0,15.0,27.3,P3,False,,,,
OLE-CCT-LIQ·NA,OLE-CCT-LIQ,NA,False,Liquid,,18.0,18,percent,False,Oleochemicals,Oleochemical esters,combo,5,100.0,15.0,40.0,0.0,45.0,55.0,15.0,27.3,P3,False,,,,
OLE-CCT-LIQ·APAC,OLE-CCT-LIQ,APAC,False,Liquid,,18.0,18,percent,False,Oleochemicals,Oleochemical esters,combo,5,100.0,15.0,40.0,0.0,45.0,55.0,15.0,27.3,P3,False,,,,
SUR-SCI-PWD·EU,SUR-SCI-PWD,EU,False,White flakes/pellets,,22.0,22,percent,False,Surfactants,Anionic specialty,combo,6,100.0,35.0,35.0,0.0,30.0,70.0,35.0,50.0,P3,False,,,,
SUR-SCI-PWD·NA,SUR-SCI-PWD,NA,False,White flakes/pellets,,22.0,22,percent,False,Surfactants,Anionic specialty,combo,6,100.0,15.0,55.0,0.0,30.0,70.0,35.0,50.0,P3,False,,,,
SUR-SCI-PWD·CN,SUR-SCI-PWD,CN,False,White flakes/pellets,,22.0,22,percent,False,Surfactants,Anionic specialty,combo,6,100.0,35.0,35.0,0.0,30.0,70.0,35.0,50.0,P3,False,,,,
SUR-SCI-PWD·IN,SUR-SCI-PWD,IN,False,White flakes/pellets,,22.0,22,percent,False,Surfactants,Anionic specialty,combo,6,100.0,35.0,35.0,0.0,30.0,70.0,35.0,50.0,P3,False,,,,
SUR-PS80-LIQ·EU,SUR-PS80-LIQ,EU,False,Amber viscous liquid,,18.0,18,percent,False,Surfactants,Non-ionic ethoxylates,combo,5,100.0,33.0,30.0,0.0,37.0,63.0,33.0,52.4,P2,False,,,,
SUR-PS80-LIQ·NA,SUR-PS80-LIQ,NA,False,Amber viscous liquid,,18.0,18,percent,False,Surfactants,Non-ionic ethoxylates,combo,5,100.0,8.0,55.0,0.0,37.0,63.0,33.0,52.4,P3,False,,,,
SUR-PS80-LIQ·APAC,SUR-PS80-LIQ,APAC,False,Amber viscous liquid,,18.0,18,percent,False,Surfactants,Non-ionic ethoxylates,combo,5,100.0,33.0,30.0,0.0,37.0,63.0,33.0,52.4,P2,False,,,,
OLE-CEH-LIQ·EU,OLE-CEH-LIQ,EU,False,Liquid,,16.0,16,percent,False,Oleochemicals,Oleochemical esters,combo,5,100.0,15.0,35.0,0.0,50.0,50.0,50.0,100.0,P3,True,,,,
OLE-CEH-LIQ·NA,OLE-CEH-LIQ,NA,False,Liquid,,16.0,16,percent,False,Oleochemicals,Oleochemical esters,combo,5,100.0,15.0,35.0,0.0,50.0,50.0,50.0,100.0,P3,True,,,,
OLE-CEH-LIQ·APAC,OLE-CEH-LIQ,APAC,False,Liquid,,16.0,16,percent,False,Oleochemicals,Oleochemical esters,combo,5,100.0,15.0,35.0,0.0,50.0,50.0,50.0,100.0,P3,True,,,,
OLE-ODD-LIQ·EU,OLE-ODD-LIQ,EU,False,Liquid,,18.0,18,percent,False,Oleochemicals,Oleochemical esters,combo,5,100.0,27.0,55.0,0.0,18.0,82.0,82.0,100.0,P3,True,,,,
OLE-ODD-LIQ·NA,OLE-ODD-LIQ,NA,False,Liquid,,18.0,18,percent,False,Oleochemicals,Oleochemical esters,combo,5,100.0,27.0,55.0,0.0,18.0,82.0,82.0,100.0,P3,True,,,,
OLE-ODD-LIQ·APAC,OLE-ODD-LIQ,APAC,False,Liquid,,18.0,18,percent,False,Oleochemicals,Oleochemical esters,combo,5,100.0,27.0,55.0,0.0,18.0,82.0,82.0,100.0,P3,True,,,,
OLE-DCC-LIQ·EU,OLE-DCC-LIQ,EU,False,Liquid,,18.0,18,percent,False,Oleochemicals,Oleochemical esters,combo,5,100.0,17.0,65.0,0.0,18.0,82.0,82.0,100.0,P3,True,,,,
OLE-DCC-LIQ·NA,OLE-DCC-LIQ,NA,False,Liquid,,18.0,18,percent,False,Oleochemicals,Oleochemical esters,combo,5,100.0,17.0,65.0,0.0,18.0,82.0,82.0,100.0,P3,True,,,,
OLE-C1215AB-LIQ·EU,OLE-C1215AB-LIQ,EU,False,Liquid,,18.0,18,percent,False,Oleochemicals,Oleochemical esters,combo,5,100.0,12.0,70.0,0.0,18.0,82.0,82.0,100.0,P3,True,,,,
OLE-C1215AB-LIQ·NA,OLE-C1215AB-LIQ,NA,False,Liquid,,18.0,18,percent,False,Oleochemicals,Oleochemical esters,combo,5,100.0,12.0,70.0,0.0,18.0,82.0,82.0,100.0,P3,True,,,,
OLE-C1215AB-LIQ·APAC,OLE-C1215AB-LIQ,APAC,False,Liquid,,18.0,18,percent,False,Oleochemicals,Oleochemical esters,combo,5,100.0,12.0,70.0,0.0,18.0,82.0,82.0,100.0,P3,True,,,,
SUR-SMS-PWD·EU,SUR-SMS-PWD,EU,False,Waxy solid,,15.0,15,percent,False,Surfactants,Non-ionic ester & glucoside,combo,4,100.0,10.0,0.0,0.0,90.0,10.0,10.0,100.0,P1,True,,,,
SUR-SMS-PWD·NA,SUR-SMS-PWD,NA,False,Waxy solid,,15.0,15,percent,False,Surfactants,Non-ionic ester & glucoside,combo,4,100.0,10.0,0.0,0.0,90.0,10.0,10.0,100.0,P1,True,,,,
SUR-SMS-PWD·APAC,SUR-SMS-PWD,APAC,False,Waxy solid,,15.0,15,percent,False,Surfactants,Non-ionic ester & glucoside,combo,4,100.0,10.0,0.0,0.0,90.0,10.0,10.0,100.0,P1,True,,,,
SUR-CTG-PWD·EU,SUR-CTG-PWD,EU,False,White waxy pellets,,20.0,20,percent,False,Surfactants,Non-ionic ester & glucoside,combo,4,100.0,9.0,0.0,0.0,91.0,9.0,9.0,100.0,P1,True,,,,
SUR-CTG-PWD·NA,SUR-CTG-PWD,NA,False,White waxy pellets,,20.0,20,percent,False,Surfactants,Non-ionic ester & glucoside,combo,4,100.0,9.0,0.0,0.0,91.0,9.0,9.0,100.0,P1,True,,,,
SUR-GSSE-PWD·EU,SUR-GSSE-PWD,EU,False,White waxy flakes,,14.0,14,percent,False,Surfactants,Non-ionic ester & glucoside,combo,4,100.0,10.0,0.0,0.0,90.0,10.0,10.0,100.0,P1,True,,,,
SUR-GSSE-PWD·NA,SUR-GSSE-PWD,NA,False,White waxy flakes,,14.0,14,percent,False,Surfactants,Non-ionic ester & glucoside,combo,4,100.0,10.0,0.0,0.0,90.0,10.0,10.0,100.0,P1,True,,,,
SUR-GSSE-PWD·APAC,SUR-GSSE-PWD,APAC,False,White waxy flakes,,14.0,14,percent,False,Surfactants,Non-ionic ester & glucoside,combo,4,100.0,10.0,0.0,0.0,90.0,10.0,10.0,100.0,P1,True,,,,
SUR-GSSE-PWD·CN,SUR-GSSE-PWD,CN,False,White waxy flakes,,14.0,14,percent,False,Surfactants,Non-ionic ester & glucoside,combo,4,100.0,10.0,0.0,0.0,90.0,10.0,10.0,100.0,P1,True,,,,
SUR-GSSE-PWD·IN,SUR-GSSE-PWD,IN,False,White waxy flakes,,14.0,14,percent,False,Surfactants,Non-ionic ester & glucoside,combo,4,100.0,10.0,0.0,0.0,90.0,10.0,10.0,100.0,P1,True,,,,
SUR-PGL4-LIQ·EU,SUR-PGL4-LIQ,EU,False,Amber viscous liquid,,22.0,22,percent,False,Surfactants,Non-ionic ester & glucoside,combo,4,100.0,8.0,35.0,0.0,57.0,43.0,8.0,18.6,P3,False,,,,
SUR-PGL4-LIQ·NA,SUR-PGL4-LIQ,NA,False,Amber viscous liquid,,22.0,22,percent,False,Surfactants,Non-ionic ester & glucoside,combo,4,100.0,8.0,35.0,0.0,57.0,43.0,8.0,18.6,P3,False,,,,
SUR-BTAC-PST·EU,SUR-BTAC-PST,EU,False,Off-white waxy paste/solid,,20.0,20,percent,False,Surfactants,Cationic amines & quaternaries,combo,5,100.0,8.0,30.0,0.0,62.0,38.0,38.0,100.0,P3,True,,,,
SUR-BTAC-PST·NA,SUR-BTAC-PST,NA,False,Off-white waxy paste/solid,,20.0,20,percent,False,Surfactants,Cationic amines & quaternaries,combo,5,100.0,8.0,30.0,0.0,62.0,38.0,38.0,100.0,P3,True,,,,
SUR-BTAC-PST·APAC,SUR-BTAC-PST,APAC,False,Off-white waxy paste/solid,,20.0,20,percent,False,Surfactants,Cationic amines & quaternaries,combo,5,100.0,8.0,30.0,0.0,62.0,38.0,38.0,100.0,P3,True,,,,
SUR-CTAC-LIQ·EU,SUR-CTAC-LIQ,EU,False,Clear to hazy liquid (25-30% active),,18.0,18,percent,False,Surfactants,Cationic amines & quaternaries,combo,6,100.0,20.0,30.0,0.0,50.0,50.0,50.0,100.0,P3,True,,,,
SUR-CTAC-LIQ·NA,SUR-CTAC-LIQ,NA,False,Clear to hazy liquid (25-30% active),,18.0,18,percent,False,Surfactants,Cationic amines & quaternaries,combo,6,100.0,20.0,30.0,0.0,50.0,50.0,50.0,100.0,P3,True,,,,
SUR-CTAC-LIQ·APAC,SUR-CTAC-LIQ,APAC,False,Clear to hazy liquid (25-30% active),,18.0,18,percent,False,Surfactants,Cationic amines & quaternaries,combo,6,100.0,20.0,30.0,0.0,50.0,50.0,50.0,100.0,P3,True,,,,
SUR-CTAC-LIQ·IN,SUR-CTAC-LIQ,IN,False,Clear to hazy liquid (25-30% active),,18.0,18,percent,False,Surfactants,Cationic amines & quaternaries,combo,6,100.0,20.0,30.0,0.0,50.0,50.0,50.0,100.0,P3,True,,,,
SUR-SLSAR-LIQ·EU,SUR-SLSAR-LIQ,EU,False,Clear liquid solution (~30% active),,20.0,20,percent,False,Surfactants,Anionic specialty,combo,5,100.0,18.0,60.0,0.0,22.0,78.0,38.0,48.7,P3,False,,,,
SUR-SLSAR-LIQ·NA,SUR-SLSAR-LIQ,NA,False,Clear liquid solution (~30% active),,20.0,20,percent,False,Surfactants,Anionic specialty,combo,5,100.0,18.0,60.0,0.0,22.0,78.0,38.0,48.7,P3,False,,,,
SUR-SLSAR-LIQ·APAC,SUR-SLSAR-LIQ,APAC,False,Clear liquid solution (~30% active),,20.0,20,percent,False,Surfactants,Anionic specialty,combo,5,100.0,18.0,60.0,0.0,22.0,78.0,38.0,48.7,P3,False,,,,
F24-PQ10-PWD·EU,F24-PQ10-PWD,EU,False,White to cream powder,,24.0,24,percent,False,Water-Soluble Polymers,Cationic conditioning polymers,combo,6,100.0,8.0,40.0,0.0,52.0,48.0,48.0,100.0,P3,True,,,,
F24-PQ10-PWD·NA,F24-PQ10-PWD,NA,False,White to cream powder,,24.0,24,percent,False,Water-Soluble Polymers,Cationic conditioning polymers,combo,6,100.0,8.0,40.0,0.0,52.0,48.0,48.0,100.0,P3,True,,,,
F24-PQ10-PWD·APAC,F24-PQ10-PWD,APAC,False,White to cream powder,,24.0,24,percent,False,Water-Soluble Polymers,Cationic conditioning polymers,combo,6,100.0,8.0,40.0,0.0,52.0,48.0,48.0,100.0,P3,True,,,,
F23-SALAC-PWD·EU,F23-SALAC-PWD,EU,False,White crystalline powder,,22.0,22,percent,False,Fine Chemicals & Actives,Dermatological actives,combo,6,100.0,33.0,35.0,0.0,32.0,68.0,68.0,100.0,P3,True,,,,
F23-SALAC-PWD·NA,F23-SALAC-PWD,NA,False,White crystalline powder,,22.0,22,percent,False,Fine Chemicals & Actives,Dermatological actives,combo,6,100.0,33.0,35.0,0.0,32.0,68.0,68.0,100.0,P3,True,,,,
F23-SALAC-PWD·CN,F23-SALAC-PWD,CN,False,White crystalline powder,,22.0,22,percent,False,Fine Chemicals & Actives,Dermatological actives,combo,6,100.0,33.0,35.0,0.0,32.0,68.0,68.0,100.0,P3,True,,,,
F23-SALAC-PWD·IN,F23-SALAC-PWD,IN,False,White crystalline powder,,22.0,22,percent,False,Fine Chemicals & Actives,Dermatological actives,combo,6,100.0,33.0,35.0,0.0,32.0,68.0,68.0,100.0,P3,True,,,,
F23-GLYAC-LIQ·NA,F23-GLYAC-LIQ,NA,False,Clear aqueous solution (70%),,22.0,22,percent,False,Fine Chemicals & Actives,Dermatological actives,combo,5,100.0,25.0,50.0,0.0,25.0,75.0,55.0,73.3,P3,False,,,,
F23-GLYAC-LIQ·EU,F23-GLYAC-LIQ,EU,False,Clear aqueous solution (70%),,22.0,22,percent,False,Fine Chemicals & Actives,Dermatological actives,combo,5,100.0,25.0,50.0,0.0,25.0,75.0,75.0,100.0,P3,True,,,,
F23-GLYAC-LIQ·CN,F23-GLYAC-LIQ,CN,False,Clear aqueous solution (70%),,22.0,22,percent,False,Fine Chemicals & Actives,Dermatological actives,combo,5,100.0,25.0,50.0,0.0,25.0,75.0,75.0,100.0,P3,True,,,,
BCI-BENZ-LIQ·EU,BCI-BENZ-LIQ,EU,False,Liquid,,8.0,8,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,92.0,0.0,0.0,8.0,92.0,92.0,100.0,P1,True,,,,
BCI-BENZ-LIQ·NA,BCI-BENZ-LIQ,NA,False,Liquid,,8.0,8,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,92.0,0.0,0.0,8.0,92.0,92.0,100.0,P1,True,,,,
BCI-BENZ-LIQ·CN,BCI-BENZ-LIQ,CN,False,Liquid,,8.0,8,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,92.0,0.0,0.0,8.0,92.0,92.0,100.0,P1,True,,,,
BCI-BENZ-LIQ·APAC,BCI-BENZ-LIQ,APAC,False,Liquid,,8.0,8,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,92.0,0.0,0.0,8.0,92.0,92.0,100.0,P1,True,,,,
BCI-EO-LIQ·EU,BCI-EO-LIQ,EU,False,Liquid (pressurized),,12.0,12,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,4,100.0,85.0,0.0,0.0,15.0,85.0,85.0,100.0,P1,True,,,,
BCI-EO-LIQ·NA,BCI-EO-LIQ,NA,False,Liquid (pressurized),,12.0,12,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,4,100.0,10.0,75.0,0.0,15.0,85.0,85.0,100.0,P3,True,,,,
BCI-EO-LIQ·APAC,BCI-EO-LIQ,APAC,False,Liquid (pressurized),,12.0,12,percent,False,Petrochemicals & Derivatives,C2 / Ethylene derivatives,combo,4,100.0,85.0,0.0,0.0,15.0,85.0,85.0,100.0,P1,True,,,,
BCI-ACN-LIQ·EU,BCI-ACN-LIQ,EU,False,"Liquid, toxic",,10.0,10,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,4,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
BCI-ACN-LIQ·NA,BCI-ACN-LIQ,NA,False,"Liquid, toxic",,10.0,10,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,4,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
BCI-ACN-LIQ·CN,BCI-ACN-LIQ,CN,False,"Liquid, toxic",,10.0,10,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,4,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
BCI-ACN-LIQ·APAC,BCI-ACN-LIQ,APAC,False,"Liquid, toxic",,10.0,10,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,4,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
BCI-AA-LIQ·EU,BCI-AA-LIQ,EU,False,"Liquid, inhibited, acrid odor",,13.0,13,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,5,100.0,82.0,0.0,0.0,18.0,82.0,82.0,100.0,P1,True,,,,
BCI-AA-LIQ·NA,BCI-AA-LIQ,NA,False,"Liquid, inhibited, acrid odor",,13.0,13,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,5,100.0,82.0,0.0,0.0,18.0,82.0,82.0,100.0,P1,True,,,,
BCI-AA-LIQ·APAC,BCI-AA-LIQ,APAC,False,"Liquid, inhibited, acrid odor",,13.0,13,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,5,100.0,82.0,0.0,0.0,18.0,82.0,82.0,100.0,P1,True,,,,
BCI-AA-LIQ·CN,BCI-AA-LIQ,CN,False,"Liquid, inhibited, acrid odor",,13.0,13,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,5,100.0,82.0,0.0,0.0,18.0,82.0,82.0,100.0,P1,True,,,,
BCI-PHOL-SOL·EU,BCI-PHOL-SOL,EU,False,White crystalline solid/molten liquid,,12.0,12,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
BCI-PHOL-SOL·NA,BCI-PHOL-SOL,NA,False,White crystalline solid/molten liquid,,12.0,12,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
BCI-PHOL-SOL·APAC,BCI-PHOL-SOL,APAC,False,White crystalline solid/molten liquid,,12.0,12,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
BCI-BPA-PWD·EU,BCI-BPA-PWD,EU,False,White crystalline flakes/prills,,15.0,15,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,78.0,0.0,0.0,22.0,78.0,78.0,100.0,P1,True,,,,
BCI-BPA-PWD·NA,BCI-BPA-PWD,NA,False,White crystalline flakes/prills,,15.0,15,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,78.0,0.0,0.0,22.0,78.0,78.0,100.0,P1,True,,,,
BCI-BPA-PWD·APAC,BCI-BPA-PWD,APAC,False,White crystalline flakes/prills,,15.0,15,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,78.0,0.0,0.0,22.0,78.0,78.0,100.0,P1,True,,,,
BCI-CHEX-LIQ·EU,BCI-CHEX-LIQ,EU,False,"Liquid, mild sweet odor",,8.0,8,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,84.0,8.0,0.0,8.0,92.0,84.0,91.3,P2,False,,,,
BCI-CHEX-LIQ·NA,BCI-CHEX-LIQ,NA,False,"Liquid, mild sweet odor",,8.0,8,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,92.0,0.0,0.0,8.0,92.0,84.0,91.3,P1,False,,,,
BCI-CHEX-LIQ·APAC,BCI-CHEX-LIQ,APAC,False,"Liquid, mild sweet odor",,8.0,8,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,84.0,8.0,0.0,8.0,92.0,84.0,91.3,P2,False,,,,
BCI-PX-LIQ·EU,BCI-PX-LIQ,EU,False,Colorless liquid,,13.0,13,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
BCI-PX-LIQ·CN,BCI-PX-LIQ,CN,False,Colorless liquid,,13.0,13,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
BCI-PX-LIQ·NA,BCI-PX-LIQ,NA,False,Colorless liquid,,13.0,13,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
BCI-PX-LIQ·APAC,BCI-PX-LIQ,APAC,False,Colorless liquid,,13.0,13,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
BCI-OX-LIQ·EU,BCI-OX-LIQ,EU,False,Colorless liquid,,13.0,13,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
BCI-OX-LIQ·NA,BCI-OX-LIQ,NA,False,Colorless liquid,,13.0,13,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
BCI-OX-LIQ·APAC,BCI-OX-LIQ,APAC,False,Colorless liquid,,13.0,13,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,4,100.0,87.0,0.0,0.0,13.0,87.0,87.0,100.0,P1,True,,,,
BCI-PTA-PWD·APAC,BCI-PTA-PWD,APAC,False,White crystalline powder,,12.0,12,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,5,100.0,68.0,20.0,0.0,12.0,88.0,88.0,100.0,P2,True,,,,
BCI-PTA-PWD·CN,BCI-PTA-PWD,CN,False,White crystalline powder,,12.0,12,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,5,100.0,68.0,20.0,0.0,12.0,88.0,88.0,100.0,P2,True,,,,
BCI-PTA-PWD·EU,BCI-PTA-PWD,EU,False,White crystalline powder,,12.0,12,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,5,100.0,68.0,20.0,0.0,12.0,88.0,88.0,100.0,P2,True,,,,
BCI-PTA-PWD·NA,BCI-PTA-PWD,NA,False,White crystalline powder,,12.0,12,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,5,100.0,68.0,20.0,0.0,12.0,88.0,88.0,100.0,P2,True,,,,
BCI-PIA-PWD·APAC,BCI-PIA-PWD,APAC,False,White crystalline powder,,13.0,13,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,5,100.0,67.0,20.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
BCI-PIA-PWD·EU,BCI-PIA-PWD,EU,False,White crystalline powder,,13.0,13,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,5,100.0,67.0,20.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
BCI-PIA-PWD·NA,BCI-PIA-PWD,NA,False,White crystalline powder,,13.0,13,percent,False,Petrochemicals & Derivatives,Aromatics / BTX chain,combo,5,100.0,67.0,20.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
BCI-PO-LIQ·APAC,BCI-PO-LIQ,APAC,False,Colorless volatile liquid,,16.0,16,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,5,100.0,54.0,20.0,0.0,26.0,74.0,74.0,100.0,P2,True,,,,
BCI-PO-LIQ·EU,BCI-PO-LIQ,EU,False,Colorless volatile liquid,,16.0,16,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,5,100.0,54.0,20.0,0.0,26.0,74.0,74.0,100.0,P2,True,,,,
BCI-PO-LIQ·NA,BCI-PO-LIQ,NA,False,Colorless volatile liquid,,16.0,16,percent,False,Petrochemicals & Derivatives,C3 / Propylene derivatives,combo,5,100.0,54.0,20.0,0.0,26.0,74.0,74.0,100.0,P2,True,,,,
